S,E,累计确诊,治愈人数,死亡人数
7028126371.939203,12642960.932872433,413502.94867732015,536871957.7961229,7149385.383121326
7028126299.446774,12624127.629778104,412886.9832877877,536891290.270408,7149574.669749443
7028126227.062331,12605322.381290436,412271.93545725185,536910593.9465066,7149763.674410983
7028126154.785716,12586545.145618517,411657.8038188915,536929868.8673172,7149952.397525969
7028126082.616767,12567795.881033689,411044.58700792165,536949115.0756744,7150140.839513801
7028126010.555324,12549074.545869451,410432.2836615903,536968332.6143492,7150329.000793254
7028125938.601225,12530381.098521372,409820.89241917554,536987521.5260488,7150516.881782479
7028125866.7543125,12511715.497446997,409210.41192198225,537006681.8534166,7150704.482899004
7028125795.014425,12493077.701165752,408600.8408133394,537025813.6390326,7150891.804559735
7028125723.381405,12474467.668258853,407992.1777385968,537044916.9254134,7151078.847180957
7028125651.855092,12455885.357369216,407384.42134512233,537063991.7550123,7151265.611178335
7028125580.435328,12437330.727201365,406777.5702822986,537083038.1702192,7151452.096966915
7028125509.121952,12418803.736521333,406171.6232015203,537102056.213361,7151638.3049611235
7028125437.914808,12400304.344156584,405566.57875619095,537121045.9267017,7151824.235574772
7028125366.813737,12381832.50899591,404962.43560172,537140007.3524419,7152009.889221053
7028125295.818581,12363388.18998934,404359.1923955198,537158940.5327197,7152195.266312545
7028125224.929181,12344971.346148059,403756.8477970028,537177845.5096103,7152380.367261212
7028125154.145381,12326581.936544305,403155.4004675783,537196722.3251262,7152565.192478404
7028125083.467023,12308219.920311285,402554.84907064965,537215571.0212173,7152749.742374859
7028125012.89395,12289885.256643083,401955.1922716112,537234391.6397713,7152934.0173607
7028124942.426006,12271577.904794566,401356.42873784533,537253184.2226131,7153118.017845443
7028124872.063034,12253297.8240813,400758.55713871965,537271948.8115056,7153301.744237993
7028124801.804877,12235044.973879451,400161.5761455838,537290685.4481491,7153485.196946644
7028124731.65138,12216819.313625703,399565.48443176673,537309394.1741823,7153668.376379084
7028124661.602385,12198620.802817162,398970.2806725735,537328075.0311815,7153851.282942392
7028124591.657738,12180449.401011271,398375.9635452825,537346728.0606612,7154033.917043041
7028124521.817283,12162305.067825714,397782.53172914253,537365353.304074,7154216.279086901
7028124452.080865,12144187.762938332,397189.9839053699,537383950.8028109,7154398.369479233
7028124382.448329,12126097.446087029,396598.3187571452,537402520.598201,7154580.188624698
7028124312.91952,12108034.077069685,396007.53496961074,537421062.7315121,7154761.736927352
7028124243.494285,12089997.61574407,395417.63122986746,537439577.2439502,7154943.0147906495
7028124174.172467,12071988.022027744,394828.606226972,537458064.1766603,7155124.022617445
7028124104.953914,12054005.25589798,394240.4586519339,537476523.5707258,7155304.760809993
7028124035.838471,12036049.27739167,393653.1871977124,537494955.4671692,7155485.229769948
7028123966.825986,12018120.046605233,393066.7905592141,537513359.9069514,7155665.4298983645
7028123897.916304,12000217.523694532,392481.26743328926,537531736.9309729,7155845.361595703
7028123829.109272,11982341.668874782,391896.6165187297,537550086.5800729,7156025.025261826
7028123760.404737,11964492.442420462,391312.8365162654,537568408.8950298,7156204.421295999
7028123691.802548,11946669.804665228,390729.92612856184,537586703.9165612,7156383.550096894
7028123623.302551,11928873.716001825,390147.88406021695,537604971.6853243,7156562.41206259
7028123554.904594,11911104.136881996,389566.7090177584,537623212.2419155,7156741.007590571
7028123486.608525,11893361.027816396,388986.39970964054,537641425.6268708,7156919.337077731
7028123418.414193,11875644.349374508,388406.95484624186,537659611.8806658,7157097.4009203715
7028123350.321445,11857954.062184548,387828.37313986174,537677771.0437158,7157275.199514204
7028123282.330132,11840290.126933383,387250.6533047178,537695903.156376,7157452.73325435
7028123214.4401,11822652.50436644,386673.794056943,537714008.2589414,7157630.002535342
7028123146.651199,11805041.155287623,386097.7941145827,537732086.391647,7157807.007751128
7028123078.96328,11787456.040559225,385522.652197592,537750137.5946677,7157983.749295064
7028123011.376191,11769897.121101834,384948.36702783284,537768161.9081188,7158160.227559925
7028122943.889783,11752364.357894257,384374.93732907093,537786159.3720558,7158336.442937898
7028122876.503904,11734857.711973425,383802.3618269732,537804130.0264744,7158512.395820587
7028122809.218407,11717377.14443431,383230.6392491049,537822073.9113108,7158688.086599011
7028122742.03314,11699922.616429841,382659.7683249266,537839991.0664417,7158863.515663609
7028122674.947955,11682494.089170812,382089.74778579164,537857881.5316844,7159038.683404236
7028122607.962703,11665091.523925796,381520.5763649431,537875745.346797,7159213.590210169
7028122541.077234,11647714.882021068,380952.2527975111,537893582.5514781,7159388.236470101
7028122474.291401,11630364.124840505,380384.77582050994,537911393.1853675,7159562.622572151
7028122407.605054,11613039.213825513,379818.14417283516,537929177.2880456,7159736.748903856
7028122341.018045,11595740.110474933,379252.3565952611,537946934.8990341,7159910.615852177
7028122274.530227,11578466.77634496,378687.4118304377,537964666.0577959,7160084.2238035
7028122208.141451,11561219.173049057,378123.308622888,537982370.8037348,7160257.573143632
7028122141.85157,11543997.262257865,377560.04571900517,538000049.176196,7160430.664257809
7028122075.660438,11526801.005699122,376997.6218670497,538017701.2144663,7160603.49753069
7028122009.567905,11509630.365157582,376436.03581714694,538035326.9577738,7160776.073346364
7028121943.573828,11492485.302474922,375875.2863212839,538052926.4452882,7160948.392088346
7028121877.678057,11475365.77954966,375315.3721333067,538070499.7161208,7161120.45413958
7028121811.880446,11458271.758337073,374756.2920089178,538088046.8093249,7161292.259882439
7028121746.180851,11441203.200849108,374198.0447056732,538105567.7638952,7161463.809698727
7028121680.579124,11424160.069154304,373640.6289829796,538123062.6187685,7161635.10396968
7028121615.07512,11407142.325377699,373084.0436020918,538140531.4128237,7161806.143075965
7028121549.668694,11390149.931700753,372528.2873261099,538157974.1848817,7161976.927397682
7028121484.359698,11373182.850361263,371973.3589199764,538175390.9737056,7162147.4573143665
7028121419.14799,11356241.043653276,371419.25715047366,538192781.8180009,7162317.733204985
7028121354.033423,11339324.473927006,370865.9807862211,538210146.756415,7162487.755447944
7028121289.015854,11322433.103588752,370313.52859767235,538227485.8275383,7162657.524421082
7028121224.095137,11305566.895100813,369761.8993571127,538244799.0699031,7162827.040501677
7028121159.271128,11288725.810981408,369211.0918386562,538262086.5219849,7162996.304066447
7028121094.543683,11271909.813804585,368661.10481824307,538279348.2222015,7163165.315491544
7028121029.912659,11255118.866200147,368111.93707363686,538296584.2089136,7163334.075152563
7028120965.377912,11238352.930853562,367563.58738442184,538313794.5204247,7163502.583424538
7028120900.939298,11221611.970505886,367016.0545320002,538330979.1949813,7163670.840681947
7028120836.596674,11204895.947953671,366469.33729958953,538348138.270773,7163838.847298707
7028120772.349897,11188204.826048896,365923.4344722198,538365271.7859324,7164006.603648178
7028120708.198825,11171538.56769887,365378.34483673086,538382379.7785354,7164174.110103168
7028120644.143314,11154897.13586616,364834.0671817698,538399462.2866008,7164341.3670359235
7028120580.183223,11138280.493568504,364290.60029778816,538416519.3480914,7164508.374818142
7028120516.318409,11121688.60387873,363747.94297703914,538433551.0009129,7164675.133820963
7028120452.548731,11105121.429924674,363206.09401357523,538450557.2829149,7164841.644414977
7028120388.874046,11088578.934889097,362665.0522032451,538467538.2318903,7165007.906970221
7028120325.294213,11072061.082009602,362124.8163436914,538484493.8855761,7165173.921856178
7028120261.809092,11055567.834578559,361585.3852343476,538501424.2816527,7165339.689441784
7028120198.418539,11039099.155943016,361046.7576764358,538518329.4577446,7165505.210095425
7028120135.122416,11022655.00950462,360508.9324729637,538535209.4514202,7165670.484184938
7028120071.920581,11006235.358719537,359971.90842872206,538552064.3001918,7165835.51207761
7028120008.812894,10989840.167098368,359435.68435028207,538568894.041516,7166000.294140184
7028119945.799214,10973469.39820607,358900.25904599275,538585698.7127936,7166164.8307388555
7028119882.879402,10957123.015661877,358365.63132597815,538602478.3513696,7166329.122239273
7028119820.053318,10940800.983139215,357831.80000213487,538619232.9945334,7166493.169006542
7028119757.320822,10924503.264365623,357298.76388812927,538635962.6795188,7166656.971405225
7028119694.681774,10908229.82312267,356766.521799395,538652667.4435043,7166820.529799338
7028119632.136036,10891980.623245884,356235.0725531301,538669347.3236129,7166983.84455236
7028119569.683468,10875755.628624657,355704.4149682948,538686002.3569123,7167146.916027222
7028119507.323932,10859554.803202176,355174.54786560836,538702632.5804148,7167309.74458632
7028119445.057288,10843378.11097534,354645.47006754694,538719238.031078,7167472.330591507
7028119382.883399,10827225.515994675,354117.1803983407,538735818.7458041,7167634.6744041
7028119320.802127,10811096.982364265,353589.6776839712,538752374.7614404,7167796.776384872
7028119258.8133335,10794992.474241659,353062.9607521689,538768906.1147794,7167958.636894066
7028119196.916881,10778911.955837801,352537.02843241056,538785412.8425586,7168120.256291383
7028119135.112631,10762855.391416948,352011.87955591653,538801894.9814612,7168281.63493599
7028119073.400447,10746822.745296588,351487.5129556482,538818352.5681152,7168442.773186519
7028119011.780191,10730813.981847364,350963.9274663054,538834785.6390945,7168603.671401068
7028118950.251728,10714829.065492993,350441.1219243238,538851194.2309182,7168764.3299372
7028118888.814919,10698867.960710188,349919.09516787244,538867578.3800511,7168924.749151948
7028118827.469629,10682930.632028578,349397.846036851,538883938.1229038,7169084.929401811
7028118766.215721,10667017.04403063,348877.3733728873,538900273.4958326,7169244.871042758
7028118705.05306,10651127.161351565,348357.6760193347,538916584.5351394,7169404.574430227
7028118643.981508,10635260.948679294,347838.75282126945,538932871.2770724,7169564.039919128
7028118583.000931,10619418.370754324,347320.6026254883,538949133.7578256,7169723.26786384
7028118522.111193,10603599.392369684,346803.22428050585,538965372.0135392,7169882.258618215
7028118461.312158,10587803.97837085,346286.6166365519,538981586.0802994,7170041.0125355795
7028118400.603691,10572032.09365567,345770.7785455691,538997775.9941387,7170199.529968732
7028118339.985659,10556283.703174273,345255.70886121015,539013941.791036,7170357.811269946
7028118279.457925,10540558.771929003,344741.40643883543,539030083.5069166,7170515.85679097
7028118219.020355,10524857.264974339,344227.87013551046,539046201.1776522,7170673.666883029
7028118158.672815,10509179.147416813,343715.09881000326,539062294.8390611,7170831.241896824
7028118098.415172,10493524.384414937,343203.0913227818,539078364.5269083,7170988.582182534
7028118038.24729,10477892.941179125,342691.84653601167,539094410.2769054,7171145.688089817
7028117978.169036,10462284.78297161,342181.3633135533,539110432.124711,7171302.559967808
7028117918.180277,10446699.875106374,341671.6405209595,539126430.1059304,7171459.198165126
7028117858.280879,10431138.18294907,341162.67702547315,539142404.2561159,7171615.603029867
7028117798.47071,10415599.671916941,340654.4716960244,539158354.6107669,7171771.774909609
7028117738.749636,10400084.307478748,340147.02340322826,539174281.2053298,7171927.714151413
7028117679.117524,10384592.055154687,339640.33101938217,539190184.0751984,7172083.421101823
7028117619.574244,10369122.880516317,339134.3934184634,539206063.2557136,7172238.896106868
7028117560.11966,10353676.749186484,338629.20947612653,539221918.7821637,7172394.139512058
7028117500.753643,10338253.626839245,338124.77806970105,539237750.6897845,7172549.151662393
7028117441.476059,10322853.479199784,337621.09807818884,539253559.0137593,7172703.932902354
7028117382.2867775,10307476.272044348,337118.16838226153,539269343.7892187,7172858.483575912
7028117323.185666,10292121.971200159,336615.9878642583,539285105.0512414,7173012.804026526
7028117264.172594,10276790.542545348,336114.555408183,539300842.8348536,7173166.894597143
7028117205.24743,10261481.952008873,335613.8698997022,539316557.1750296,7173320.755630197
7028117146.410043,10246196.165570445,335113.9302261421,539332248.1066912,7173474.387467614
7028117087.660302,10230933.149260454,334614.7352764866,539347915.6647084,7173627.790450811
7028117028.998077,10215692.86915989,334116.2839413745,539363559.8838992,7173780.964920695
7028116970.423238,10200475.291400272,333618.5751130971,539379180.7990298,7173933.911217665
7028116911.935654,10185280.382163567,333121.60768559587,539394778.4448146,7174086.629681615
7028116853.535194,10170108.107682124,332625.3805544598,539410352.855916,7174239.120651931
7028116795.22173,10154958.434238587,332129.89261692314,539425904.0669453,7174391.384467492
7028116736.995132,10139831.328165827,331635.1427718628,539441432.1124619,7174543.421466676
7028116678.855271,10124726.755846873,331141.1299197959,539456937.0269738,7174695.231987353
7028116620.802017,10109644.683714824,330647.8529628775,539472418.8449377,7174846.816366894
7028116562.835241,10094585.078252783,330155.31080489786,539487877.6007586,7174998.174942164
7028116504.954815,10079547.905993782,329663.5023512804,539503313.3287905,7175149.308049527
7028116447.160609,10064533.133520704,329172.42650907894,539518726.0633365,7175300.216024847
7028116389.452496,10049540.727466213,328682.08218697534,539534115.8386481,7175450.899203486
7028116331.830346,10034570.654512677,328192.46829527715,539549482.6889261,7175601.357920308
7028116274.294032,10019622.881392097,327703.5837459152,539564826.6483203,7175751.592509676
7028116216.843427,10004697.374886027,327215.42745244113,539580147.7509295,7175901.603305458
7028116159.478402,9989794.101825507,326727.99833002494,539595446.0308018,7176051.3906410225
7028116102.198831,9974913.029090986,326241.29529545264,539610721.5219346,7176200.954849242
7028116045.004584,9960054.123612247,325755.31726712384,539625974.2582748,7176350.296262494
7028115987.895536,9945217.352368338,325270.0631650493,539641204.2737184,7176499.415212659
7028115930.87156,9930402.682387495,324785.53191084863,539656411.602111,7176648.312031125
7028115873.932529,9915610.080747068,324301.72242774774,539671596.2772479,7176796.987048784
7028115817.078317,9900839.514573451,323818.63364057656,539686758.3328741,7176945.4405960385
7028115760.308796,9886090.951042008,323336.2644757666,539701897.8026842,7177093.673002795
7028115703.623841,9871364.357376996,322854.6138613487,539717014.7203226,7177241.684598472
7028115647.023327,9856659.700851502,322373.68072695046,539732109.1193838,7177389.475711995
7028115590.507126,9841976.948787358,321893.46400379384,539747181.033412,7177537.0466718
7028115534.075113,9827316.068555076,321413.96262469306,539762230.4959015,7177684.397805835
7028115477.727164,9812677.027573776,320935.1755240519,539777257.5402967,7177831.529441558
7028115421.463153,9798059.793311108,320457.1016378615,539792262.1999922,7177978.44190594
7028115365.282955,9783464.333283184,319979.73990369815,539807244.508333,7178125.135525464
7028115309.186445,9768890.615054509,319503.08926072053,539822204.4986141,7178271.610626128
7028115253.173498,9754338.606237898,319027.1486496677,539837142.2040812,7178417.867533443
7028115197.24399,9739808.274494415,318551.9170128566,539852057.6579304,7178563.906572436
7028115141.397797,9725299.587533297,318077.3932941797,539866950.8933083,7178709.72806765
7028115085.634794,9710812.51311188,317603.5764391027,539881821.9433122,7178855.332343145
7028115029.954858,9696347.019035531,317130.46539466217,539896670.84099,7179000.719722496
7028114974.357864,9681903.073157577,316658.0591094632,539911497.6193403,7179145.890528799
7028114918.84369,9667480.643379228,316186.356533677,539926302.3113128,7179290.845084665
7028114863.412211,9653079.69764951,315715.3566190388,539941084.949808,7179435.583712229
7028114808.063306,9638700.203965196,315245.0583188451,539955845.5676773,7179580.1067331415
7028114752.79685,9624342.130370729,314775.4605879519,539970584.1977232,7179724.414468578
7028114697.612721,9610005.444958152,314306.5623827718,539985300.8726994,7179868.507239233
7028114642.510797,9595690.115867043,313838.3626612722,539999995.6253108,7180012.385365323
7028114587.490953,9581396.111284439,313370.86038297246,540014668.4882135,7180156.04916659
7028114532.55307,9567123.399444766,312904.0545089421,540029319.4940151,7180299.498962297
7028114477.697024,9552871.948629769,312437.9440017982,540043948.6752745,7180442.7350712335
7028114422.922693,9538641.72716844,311972.52782570315,540058556.0645021,7180585.757811713
7028114368.229957,9524432.703436954,311507.8049463623,540073141.69416,7180728.567501575
7028114313.618692,9510244.845858585,311043.7743310217,540087705.5966618,7180871.1644581845
7028114259.0887785,9496078.122903652,310580.434948466,540102247.8043728,7181013.548998436
7028114204.640095,9481932.503089441,310117.7857690158,540116768.3496102,7181155.721438751
7028114150.272519,9467807.954980131,309655.8257645255,540131267.2646431,7181297.682095078
7028114095.985931,9453704.44718673,309194.55390838126,540145744.5816923,7181439.4312828975
7028114041.780211,9439621.948367009,308733.96917549835,540160200.3329309,7181580.969317218
7028113987.655238,9425560.42722542,308274.0705423191,540174634.550484,7181722.2965125805
7028113933.610891,9411519.85251304,307814.85698681045,540189047.2664285,7181863.413183056
7028113879.647051,9397500.193027489,307356.327488462,540203438.5127939,7182004.319642248
7028113825.763597,9383501.417612873,306898.4810282833,540217808.3215619,7182145.016203293
7028113771.960409,9369523.495159706,306441.316588802,540232156.7246666,7182285.503178861
7028113718.237369,9355566.394604841,305984.8331540612,540246483.7539945,7182425.780881157
7028113664.594356,9341630.084931409,305529.0297096177,540260789.4413843,7182565.84962192
7028113611.031251,9327714.535168739,305073.9052425392,540275073.8186278,7182705.709712424
7028113557.547936,9313819.714392299,304619.45874140225,540289336.9174691,7182845.361463482
7028113504.144292,9299945.59172362,304165.6891962903,540303578.7696052,7182984.80518544
7028113450.8202,9286092.136330234,303712.5955987909,540317799.4066855,7183124.041188185
7028113397.5755415,9272259.317425597,303260.17694199405,540331998.8603127,7183263.069781141
7028113344.410198,9258447.10426903,302808.4322204895,540346177.1620423,7183401.891273272
7028113291.324052,9244655.466165641,302357.3604303647,540360334.3433826,7183540.50597308
7028113238.316984,9230884.37246627,301906.9605692025,540374470.4357953,7183678.914188609
7028113185.388878,9217133.792567404,301457.23163607914,540388585.470695,7183817.116227444
7028113132.539615,9203403.695911124,301008.17263156176,540402679.4794495,7183955.1123967115
7028113079.769078,9189694.05198503,300559.7825577063,540416752.49338,7184092.90300308
7028113027.07715,9176004.83032217,300112.0604180552,540430804.5437608,7184230.488352762
7028112974.463714,9162336.000500983,299665.0052176354,540444835.6618198,7184367.868751513
7028112921.928652,9148687.532145217,299218.61596295587,540458845.8787385,7184505.044504634
7028112869.4718485,9135059.394923875,298772.8916620055,540472835.2256519,7184642.015916971
7028112817.093186,9121451.55855114,298327.83132425096,540486803.7336483,7184778.783292915
7028112764.792549,9107863.99278631,297883.4339606344,540500751.4337701,7184915.346936404
7028112712.569821,9094296.667433733,297439.69858357136,540514678.3570131,7185051.707150924
7028112660.424887,9080749.552342732,296996.62420694844,540528584.5343273,7185187.864239509
7028112608.357629,9067222.617407544,296554.2098461212,540542469.9966162,7185323.8185047405
7028112556.367931,9053715.832567256,296112.454517912,540556334.7747377,7185459.57024875
7028112504.45568,9040229.167805733,295671.35724060773,540570178.8995034,7185595.119773218
7028112452.620759,9026762.593151553,295230.91703395767,540584002.401679,7185730.467379377
7028112400.863053,9013316.07867794,294791.13291917136,540597805.3119847,7185865.61336801
7028112349.182447,8999889.594502695,294352.0039189163,540611587.6610945,7186000.558039451
7028112297.578827,8986483.110788139,293913.52905731584,540625349.4796371,7186135.3016935885
7028112246.052077,8973096.597741032,293475.7073599471,540639090.7981954,7186269.844629863
7028112194.602083,8959730.02561252,293038.53785383864,540652811.6473066,7186404.187147271
7028112143.228731,8946383.364698064,292602.0195674685,540666512.0574626,7186538.32954436
7028112091.931907,8933056.58533737,292166.1515307618,540680192.0591098,7186672.272119235
7028112040.711495,8919749.657914331,291730.9327750888,540693851.6826494,7186806.015169557
7028111989.567384,8906462.552856954,291296.36233326263,540707490.9584371,7186939.558992544
7028111938.499458,8893195.240637297,290862.43923953717,540721109.9167835,7187072.90388497
7028111887.507606,8879947.691771407,290429.16252960486,540734708.5879539,7187206.050143166
7028111836.591712,8866719.876819247,289996.53124059463,540748287.0021689,7187338.998063026
7028111785.751664,8853511.766384639,289564.5444110698,540761845.1896036,7187471.747939997
7028111734.9873495,8840323.331115188,289133.2010810257,540775383.1803885,7187604.300069092
7028111684.2986555,8827154.54170223,288702.5002918879,540788901.0046089,7187736.654744879
7028111633.685469,8814005.368880756,288272.4410865098,540802398.6923056,7187868.812261492
7028111583.147677,8800875.783429353,287843.0225091705,540815876.2734746,7188000.772912624
7028111532.685169,8787765.756170135,287414.24360557296,540829333.778067,7188132.536991532
7028111482.297832,8774675.257968683,286986.1034228416,540842771.2359895,7188264.104791034
7028111431.985553,8761604.259733973,286558.6010095202,540856188.6771041,7188395.476603514
7028111381.74822,8748552.73241832,286131.7354155699,540869586.1312284,7188526.652720919
7028111331.585724,8735520.647017306,285705.50569236715,540882963.6281357,7188657.633434762
7028111281.497951,8722507.974569723,285279.91089270136,540896321.1975547,7188788.419036123
7028111231.48479,8709514.6861575,284854.9500707729,540909658.86917,7188919.009815645
7028111181.54613,8696540.752905646,284430.6222821912,540922976.6726217,7189049.406063542
7028111131.681861,8683586.145982182,284006.92658397235,540936274.6375062,7189179.608069591
7028111081.891871,8670650.836598076,283583.8620345372,540949552.7933756,7189309.616123143
7028111032.176051,8657734.796007184,283161.4276937091,540962811.1697378,7189439.430513112
7028110982.534289,8644837.995506184,282739.62262271205,540976049.796057,7189569.051527986
7028110932.9664755,8631960.406434506,282318.4458841684,540989268.7017534,7189698.479455823
7028110883.4725,8619102.000174278,281897.8965420968,541002467.9162033,7189827.714584249
7028110834.052252,8606262.748150257,281477.9736619103,541015647.4687394,7189956.757200464
7028110784.705622,8593442.621829765,281058.676310414,541028807.3886505,7190085.607591239
7028110735.4325,8580641.592722628,280640.00355580315,541041947.7051822,7190214.266042919
7028110686.232778,8567859.632381113,280221.95446766115,541055068.447536,7190342.732841422
7028110637.106344,8555096.712399863,279804.5281169572,541068169.6448702,7190471.008272239
7028110588.053092,8542352.804415831,279387.72357604455,541081251.3262994,7190599.092620437
7028110539.072911,8529627.880108226,278971.53991865815,541094313.5208954,7190726.986170658
7028110490.165692,8516921.911198441,278555.9762199129,541107356.257686,7190854.68920712
7028110441.331327,8504234.869449994,278141.0315563013,541120379.5656563,7190982.202013617
7028110392.569708,8491566.726668464,277726.7050056917,541133383.4737478,7191109.524873522
7028110343.880726,8478917.454701431,277312.9956473259,541146368.0108594,7191236.658069783
7028110295.264273,8466287.025438411,276899.9025618174,541159333.2058463,7191363.601884929
7028110246.72024,8453675.410810795,276487.42483114917,541172279.0875213,7191490.356601068
7028110198.24852,8441082.582791783,276075.5615386717,541185205.6846539,7191616.922499886
7028110149.849005,8428508.513396326,275664.31176910107,541198113.0259709,7191743.29986265
7028110101.521587,8415953.174681064,275253.6746085166,541211001.1401564,7191869.488970211
7028110053.26616,8403416.53874426,274843.64914435917,541223870.0558516,7191995.490102997
7028110005.082616,8390898.57772574,274434.23446542886,541236719.801655,7192121.3035410205
7028109956.970848,8378399.263806835,274025.4296618833,541249550.4061228,7192246.929563877
7028109908.930749,8365918.5692103105,273617.2338252353,541262361.8977684,7192372.368450746
7028109860.962212,8353456.466200312,273209.646048351,541275154.3050627,7192497.62048039
7028109813.06513,8341012.927082301,272802.665425448,541287927.6564343,7192622.685931157
7028109765.239398,8328587.924202994,272396.29105209286,541300681.9802696,7192747.56508098
7028109717.484908,8316181.429950301,271990.5220251997,541313417.3049122,7192872.258207377
7028109669.801556,8303793.41675326,271585.3574430278,541326133.6586641,7192996.765587455
7028109622.189234,8291423.857081985,271180.79640517954,541338831.0697848,7193121.087497905
7028109574.647837,8279072.723447596,270776.8380125988,541351509.5664917,7193245.224215009
7028109527.1772585,8266739.988402161,270373.48136756866,541364169.1769603,7193369.176014637
7028109479.777394,8254425.624538636,269970.72557370935,541376809.9293242,7193492.943172245
7028109432.448139,8242129.604490804,269568.56973597646,541389431.8516746,7193616.525962883
7028109385.189387,8229851.900933211,269167.0129606589,541402034.9720614,7193739.924661187
7028109338.001034,8217592.486581111,268766.0543553767,541414619.3184925,7193863.139541388
7028109290.882974,8205351.3341904,268365.69302907947,541427184.9189342,7193986.170877305
7028109243.835102,8193128.416557559,267965.9280920439,541439731.8013109,7194109.018942351
7028109196.857314,8180923.70651959,267566.75865587225,541452259.9935056,7194231.684009532
7028109149.949506,8168737.176953959,267168.18383348995,541464769.5233598,7194354.166351447
7028109103.111573,8156568.800778535,266770.20273914404,541477260.4186733,7194476.466240287
7028109056.343412,8144418.550951529,266372.8144884009,541489732.7072047,7194598.583947839
7028109009.644918,8132286.400471434,265976.01819814433,541502186.4166712,7194720.519745487
7028108963.015988,8120172.322376964,265579.8129865737,541514621.5747485,7194842.273904208
7028108916.456518,8108076.289746996,265184.1979732021,541527038.2090715,7194963.846694577
7028108869.966405,8095998.275700511,264789.1722788539,541539436.3472337,7195085.238386764
7028108823.545545,8083938.253396532,264394.73502566334,541551816.0167872,7195206.44925054
7028108777.193834,8071896.196034063,264000.8853370723,541564177.2452435,7195327.47955527
7028108730.911171,8059872.076852034,263607.6223378284,541576520.0600731,7195448.32956992
7028108684.697453,8047865.869129238,263214.945153983,541588844.4887054,7195568.999563055
7028108638.552575,8035877.5461842725,262822.85291288944,541601150.5585289,7195689.489802841
7028108592.476437,8023907.081375481,262431.34474320087,541613438.2968915,7195809.800557043
7028108546.468935,8011954.448100892,262040.41977486847,541625707.7311001,7195929.932093028
7028108500.529967,8000019.619798162,261650.07713913947,541637958.888421,7196049.884677764
7028108454.659432,7988102.569944516,261260.31596855522,541650191.7960802,7196169.658577821
7028108408.857227,7976203.272056686,260871.13539694925,541662406.4812628,7196289.254059374
7028108363.123251,7964321.699690856,260482.53455944534,541674602.9711136,7196408.6713882
7028108317.457401,7952457.826442601,260094.51259245563,541686781.2927366,7196527.910829679
7028108271.859577,7940611.625946829,259707.0686336787,541698941.473196,7196646.972648798
7028108226.329678,7928783.071877722,259320.2018220976,541711083.5395153,7196765.857110147
7028108180.8676,7916972.137948677,258933.911297978,541723207.5186776,7196884.564477925
7028108135.473246,7905178.797912248,258548.19620286624,541735313.4376262,7197003.095015934
7028108090.146511,7893403.02556009,258163.05567958747,541747401.3232641,7197121.448987585
7028108044.887298,7881644.794722897,257778.48887224367,541759471.2024542,7197239.626655895
7028107999.695503,7869904.079270345,257394.49492621183,541771523.1020194,7197357.628283491
7028107954.571029,7858180.853111036,257011.07298814197,541783557.0487427,7197475.454132609
7028107909.513773,7846475.090192438,256628.22220595527,541795573.0693669,7197593.1044650925
7028107864.523636,7834786.764500827,256245.94172884224,541807571.1905955,7197710.579542397
7028107819.600517,7823115.850061229,255864.23070726078,541819551.4390919,7197827.879625586
7028107774.744318,7811462.320937366,255483.08829293423,541831513.8414798,7197945.004975336
7028107729.954938,7799826.1512315925,255102.51363884963,541843458.4243431,7198061.955851935
7028107685.232278,7788207.315084842,254722.50589925566,541855385.2142264,7198178.732515283
7028107640.576238,7776605.786676568,254343.06422966093,541867294.2376345,7198295.335224893
7028107595.986719,7765021.540224687,253964.18778683202,541879185.5210329,7198411.7642398905
7028107551.463622,7753454.549985522,253585.87572879155,541891059.0908476,7198528.019819017
7028107507.006848,7741904.790253744,253208.12721481646,541902914.9734653,7198644.102220626
7028107462.616299,7730372.235362316,252830.94140543597,541914753.1952333,7198760.011702688
7028107418.291875,7718856.859682432,252454.31746242987,541926573.7824597,7198875.74852279
7028107374.033479,7707358.637623468,252078.25454882655,541938376.7614133,7198991.312938132
7028107329.841011,7695877.543632918,251702.75182890118,541950162.158324,7199106.705205535
7028107285.714374,7684413.55219634,251327.80846817384,541961929.9993824,7199221.925581433
7028107241.653469,7672966.637837298,250953.42363340768,541973680.3107402,7199336.974321881
7028107197.658199,7661536.77511731,250579.5964926071,541985413.1185102,7199451.851682553
7028107153.728466,7650123.938635783,250206.32621501578,541997128.4487662,7199566.55791874
7028107109.864172,7638728.103029966,249833.61197111502,542008826.3275431,7199681.093285355
7028107066.06522,7627349.242974886,249461.4529326217,542020506.7808372,7199795.458036928
7028107022.331512,7615987.333183295,249089.84827248662,542032169.8346059,7199909.652427614
7028106978.662952,7604642.348405615,248718.7971648925,542043815.5147681,7200023.676711186
7028106935.0594425,7593314.26342988,248348.29878525223,542055443.847204,7200137.53114104
7028106891.520885,7582003.053081679,247978.3523102071,542067054.8577551,7200251.215970196
7028106848.047185,7570708.692224104,247608.95691762478,542078648.5722246,7200364.731451295
7028106804.638245,7559431.155757689,247240.1117865977,542090225.0163773,7200478.077836603
7028106761.293967,7548170.418620358,246871.81609744113,542101784.2159396,7200591.255378009
7028106718.014257,7536926.45578737,246504.06903169135,542113326.1965995,7200704.264327028
7028106674.799018,7525699.2422712585,246136.86977210385,542124850.9840066,7200817.1049347995
